Features,Architecture,R2_train,R2_test,RMSE_test
"('波高_YJ', '暴風半徑_YJ', '尖峰週期_BC')","(12, 12)",-0.019259702914983468,-0.08282221080092733,14871.250891302789
"('波高_YJ', '暴風半徑_YJ', '尖峰週期_BC')","(20, 20)",0.5266744586071652,-0.392044075182149,16861.46929526603
"('波高_YJ', '潮位_BC2', '波能_log1p')","(6, 6)",-1.5391175966766069,-1.649142594253846,23260.636294006435
"('波高_YJ', '潮位_BC2', '波能_log1p')","(12, 12)",-0.16959178875750958,-0.16028413134793795,15393.98642465881
"('波高_YJ', '潮位_BC2', '波能_log1p')","(20, 20)",-0.4441427844398558,-0.1496352094744826,15323.181687969178
"('波高_YJ', '潮位_BC2', '功率_log1p')","(6, 6)",-0.7336711033881353,-1.3696017444885347,21999.185581372247
"('波高_YJ', '潮位_BC2', '功率_log1p')","(12, 12)",-0.12620924730693628,-0.10850668028832655,15046.589760323432
"('波高_YJ', '潮位_BC2', '功率_log1p')","(20, 20)",-0.3830972040562606,-0.08308614901916789,14873.063216663184
"('波高_YJ', '潮位_BC2', '尖峰週期_BC')","(6, 6)",-0.6047093836517825,-1.3005612064202992,21676.33323982202
"('波高_YJ', '潮位_BC2', '尖峰週期_BC')","(12, 12)",-0.2772677143701905,-0.18095940803739596,15530.534691772378
"('波高_YJ', '潮位_BC2', '尖峰週期_BC')","(20, 20)",-0.03839192594744745,0.026373135346010268,14101.496281266582
"('波高_YJ', '波能_log1p', '功率_log1p')","(6, 6)",-3.2704399597269083,-2.326978638977781,26067.172694738678
"('波高_YJ', '波能_log1p', '功率_log1p')","(12, 12)",0.06914136474805799,-0.011255983638275291,14371.413163729543
"('波高_YJ', '波能_log1p', '功率_log1p')","(20, 20)",-2.4508041180951534,-0.9259049738592535,19832.90585380302
"('波高_YJ', '波能_log1p', '尖峰週期_BC')","(6, 6)",-2.9985347141933536,-1.9000317944430174,24337.18271042241
"('波高_YJ', '波能_log1p', '尖峰週期_BC')","(12, 12)",-0.05037146535160164,-0.09080891985727502,14925.994018060952
"('波高_YJ', '波能_log1p', '尖峰週期_BC')","(20, 20)",-1.0483602755944128,-0.37679669110318037,16768.871228163574
"('波高_YJ', '功率_log1p', '尖峰週期_BC')","(6, 6)",-1.4981326722873662,-1.6094764680814388,23085.836487630368
"('波高_YJ', '功率_log1p', '尖峰週期_BC')","(12, 12)",-0.11463974091211715,-0.10458680943593102,15019.962531301484
"('波高_YJ', '功率_log1p', '尖峰週期_BC')","(20, 20)",-0.5834761486659541,-0.26600613765637093,16080.029031188054
"('降雨_YJ', '暴風半徑_YJ', '潮位_BC2')","(6, 6)",0.02963238698650683,-0.4799509738026255,17385.716251209466
"('降雨_YJ', '暴風半徑_YJ', '潮位_BC2')","(12, 12)",-0.29261147424681044,-0.4507085041106702,17213.096415475964
"('降雨_YJ', '暴風半徑_YJ', '潮位_BC2')","(20, 20)",-0.07549087045515268,-0.22570200954192998,15821.99970122836
"('降雨_YJ', '暴風半徑_YJ', '波能_log1p')","(6, 6)",-1.4690234698086884,-0.554157776424173,17816.25728872397
"('降雨_YJ', '暴風半徑_YJ', '波能_log1p')","(12, 12)",-0.26286108576334133,-0.30888882086371083,16350.095817752319
"('降雨_YJ', '暴風半徑_YJ', '波能_log1p')","(20, 20)",-0.7382762950188198,-0.29776977866625187,16280.500469216824
"('降雨_YJ', '暴風半徑_YJ', '功率_log1p')","(6, 6)",-0.22599959636890365,-0.7545165600502308,18929.871188715486
"('降雨_YJ', '暴風半徑_YJ', '功率_log1p')","(12, 12)",-0.20259543542175162,-0.2887700364850381,16223.9514513535
"('降雨_YJ', '暴風半徑_YJ', '功率_log1p')","(20, 20)",-0.07161715803596413,-0.0007195521898573087,14296.34814246584
"('降雨_YJ', '暴風半徑_YJ', '尖峰週期_BC')","(6, 6)",-0.182665102429048,-0.5043937353879229,17528.69890251906
"('降雨_YJ', '暴風半徑_YJ', '尖峰週期_BC')","(12, 12)",-0.2010259841962656,-0.3221183430125212,16432.51692415439
"('降雨_YJ', '暴風半徑_YJ', '尖峰週期_BC')","(20, 20)",0.06808618679634948,-0.06418563716835268,14742.720074008976
"('降雨_YJ', '潮位_BC2', '波能_log1p')","(6, 6)",-0.6338589075417855,-0.981815253730971,20118.72740618416
"('降雨_YJ', '潮位_BC2', '波能_log1p')","(12, 12)",-0.42805187701275527,-0.2966484047951128,16273.465140761553
"('降雨_YJ', '潮位_BC2', '波能_log1p')","(20, 20)",-0.42574107010842965,-0.25887656817923754,16034.687408392403
"('降雨_YJ', '潮位_BC2', '功率_log1p')","(6, 6)",-0.6435451103467007,-1.0923167313518514,20672.0066907495
"('降雨_YJ', '潮位_BC2', '功率_log1p')","(12, 12)",-0.36039641503192565,-0.2970935373629737,16276.258198506497
"('降雨_YJ', '潮位_BC2', '功率_log1p')","(20, 20)",0.11496329433226815,-0.008596322601188477,14352.501902096183
"('降雨_YJ', '潮位_BC2', '尖峰週期_BC')","(6, 6)",-0.46041001867868525,-0.9320448320331367,19864.494725616776
"('降雨_YJ', '潮位_BC2', '尖峰週期_BC')","(12, 12)",-0.363281181519874,-0.3414261087573145,16552.069468742076
"('降雨_YJ', '潮位_BC2', '尖峰週期_BC')","(20, 20)",0.017262763836846773,-0.25028030960736003,15979.84707010805
"('降雨_YJ', '波能_log1p', '功率_log1p')","(6, 6)",-3.260192744654961,-2.53227567918935,26859.394527816414
"('降雨_YJ', '波能_log1p', '功率_log1p')","(12, 12)",-0.06670874753139389,-0.3244148117528285,16446.782057465054
"('降雨_YJ', '波能_log1p', '功率_log1p')","(20, 20)",-0.6494318034259365,-0.3289947386136134,16475.194625287884
"('降雨_YJ', '波能_log1p', '尖峰週期_BC')","(6, 6)",-2.8444758585509464,-1.5085671785526267,22635.067336261895
"('降雨_YJ', '波能_log1p', '尖峰週期_BC')","(12, 12)",-0.04400030677917477,-0.20306572728855277,15675.218394828808
"('降雨_YJ', '波能_log1p', '尖峰週期_BC')","(20, 20)",-0.2675536406392225,-0.27034168035268236,16107.539193097879
"('降雨_YJ', '功率_log1p', '尖峰週期_BC')","(6, 6)",-0.8986262114297023,-0.8133696525786029,19244.74206182042
"('降雨_YJ', '功率_log1p', '尖峰週期_BC')","(12, 12)",-0.0647748858300965,-0.25032641830764324,15980.141725306745
"('降雨_YJ', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.013606261740789494,-0.16469862450435357,15423.243108637487
"('暴風半徑_YJ', '潮位_BC2', '波能_log1p')","(6, 6)",-3.1828329881930664,-2.194974062559604,25544.80497308585
"('暴風半徑_YJ', '潮位_BC2', '波能_log1p')","(12, 12)",-0.21920955544940202,-0.32384955705587126,16443.271974039246
"('暴風半徑_YJ', '潮位_BC2', '波能_log1p')","(20, 20)",-0.7436331228896405,-0.3563387640725708,16643.81998488165
"('暴風半徑_YJ', '潮位_BC2', '功率_log1p')","(6, 6)",-0.634940073537833,-0.8956937917498342,19676.734098147703
"('暴風半徑_YJ', '潮位_BC2', '功率_log1p')","(12, 12)",-0.08982495204851282,-0.16932445842925548,15453.841007285297
"('暴風半徑_YJ', '潮位_BC2', '功率_log1p')","(20, 20)",0.17342915051936192,-0.08138430828016041,14861.373686846773
"('暴風半徑_YJ', '潮位_BC2', '尖峰週期_BC')","(6, 6)",-0.4119740913061012,-1.0585440452104837,20504.49156046668
"('暴風半徑_YJ', '潮位_BC2', '尖峰週期_BC')","(12, 12)",-0.32358655430795347,-0.37079015026730144,16732.252529658857
"('暴風半徑_YJ', '潮位_BC2', '尖峰週期_BC')","(20, 20)",0.45339753394767757,-0.21094402940100077,15726.459398007368
"('暴風半徑_YJ', '波能_log1p', '功率_log1p')","(6, 6)",-3.4253292322854367,-2.462797572280464,26593.927171993855
"('暴風半徑_YJ', '波能_log1p', '功率_log1p')","(12, 12)",0.20526059252555917,0.06574265472804475,13813.45074413615
"('暴風半徑_YJ', '波能_log1p', '功率_log1p')","(20, 20)",-1.4613624678646073,-0.7668550483805088,18996.315930354853
"('暴風半徑_YJ', '波能_log1p', '尖峰週期_BC')","(6, 6)",-2.913554323838255,-1.716199587603581,23553.191459035195
"('暴風半徑_YJ', '波能_log1p', '尖峰週期_BC')","(12, 12)",-0.006719691643325421,-0.03430560490866186,14534.274626858727
"('暴風半徑_YJ', '波能_log1p', '尖峰週期_BC')","(20, 20)",-0.16308656608662964,-0.3059992314937243,16332.038070420242
"('暴風半徑_YJ', '功率_log1p', '尖峰週期_BC')","(6, 6)",-0.8437575720159192,-1.162611483365616,21016.39272222881
"('暴風半徑_YJ', '功率_log1p', '尖峰週期_BC')","(12, 12)",0.012117571933954352,-0.05656707881706957,14689.853348951292
"('暴風半徑_YJ', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.1203224007899949,-0.21723056177365674,15767.2279691098
"('潮位_BC2', '波能_log1p', '功率_log1p')","(6, 6)",-3.818294444420964,-2.4309472636782474,26471.34110082855
"('潮位_BC2', '波能_log1p', '功率_log1p')","(12, 12)",0.01911725028002842,-0.08555746827835331,14890.021768181012
"('潮位_BC2', '波能_log1p', '功率_log1p')","(20, 20)",-1.042293846944221,-0.3730766785305246,16746.2017206944
"('潮位_BC2', '波能_log1p', '尖峰週期_BC')","(6, 6)",-3.1541113536984913,-1.6946473906316055,23459.561742639893
"('潮位_BC2', '波能_log1p', '尖峰週期_BC')","(12, 12)",-0.1160533718012211,-0.06148954268625473,14724.033027383532
"('潮位_BC2', '波能_log1p', '尖峰週期_BC')","(20, 20)",-0.973087214409516,-0.4719902477132487,17338.893907556678
"('潮位_BC2', '功率_log1p', '尖峰週期_BC')","(6, 6)",-1.1517243249922742,-1.2638576212299855,21502.723862507264
"('潮位_BC2', '功率_log1p', '尖峰週期_BC')","(12, 12)",-0.06726730624105182,-0.06124458134587751,14722.333987104426
"('潮位_BC2', '功率_log1p', '尖峰週期_BC')","(20, 20)",-0.4482799411072429,-0.30707079834653195,16338.73688074014
"('波能_log1p', '功率_log1p', '尖峰週期_BC')","(6, 6)",-1.8195815017508536,-1.765886496026578,23767.64214244019
"('波能_log1p', '功率_log1p', '尖峰週期_BC')","(12, 12)",-0.4566553654208072,-0.11726803159678822,15105.934914043117
"('波能_log1p', '功率_log1p', '尖峰週期_BC')","(20, 20)",-1.4664055987727895,-0.3675252099641382,16712.314257679678
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos')","(6, 6)",0.05018209489710035,0.25297988627950907,12351.937077737952
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos')","(12, 12)",-0.12784171728090366,0.30079009232257736,11950.13219811758
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos')","(20, 20)",0.010670269410936406,0.5084420742412157,10019.735896137245
"('風速', '氣壓', 'wave_dir_sin', 'wave_dir_cos')","(6, 6)",0.32554236550252147,0.03245664283097727,14057.372096473156
"('風速', '氣壓', 'wave_dir_sin', 'wave_dir_cos')","(12, 12)",0.17222322940233092,0.7309104368752957,7413.398566349025
"('風速', '氣壓', 'wave_dir_sin', 'wave_dir_cos')","(20, 20)",0.4715404129689472,0.44668982212414,10630.489243547228
"('風速', '氣壓', '波高_YJ', '降雨_YJ')","(6, 6)",0.16861769360393908,0.35893068929472205,11442.513047831353
"('風速', '氣壓', '波高_YJ', '降雨_YJ')","(12, 12)",0.5308346002108768,0.5759819415383154,9305.958243011264
"('風速', '氣壓', '波高_YJ', '降雨_YJ')","(20, 20)",-0.0002635355101150427,0.40346159308274077,11037.942514970799
"('風速', '氣壓', '波高_YJ', '暴風半徑_YJ')","(6, 6)",0.17913541204539096,0.36387910111185184,11398.265135501453
"('風速', '氣壓', '波高_YJ', '暴風半徑_YJ')","(12, 12)",0.5043328304057579,0.6392868345799478,8583.213586284332
"('風速', '氣壓', '波高_YJ', '暴風半徑_YJ')","(20, 20)",-0.08970649387515084,0.316029234856249,11819.189408152079
"('風速', '氣壓', '波高_YJ', '潮位_BC2')","(6, 6)",-0.2448131394915607,0.24535238108815904,12414.837116509718
"('風速', '氣壓', '波高_YJ', '潮位_BC2')","(12, 12)",0.44045963168196767,0.6593490919605519,8341.107115333978
"('風速', '氣壓', '波高_YJ', '潮位_BC2')","(20, 20)",0.025755581973415764,0.35092158866914047,11513.768819456178
"('風速', '氣壓', '波高_YJ', '波能_log1p')","(6, 6)",0.17661953469414415,0.457082575000027,10530.18044275895
"('風速', '氣壓', '波高_YJ', '波能_log1p')","(12, 12)",0.5510778933354956,0.6604113529586813,8328.091810246593
"('風速', '氣壓', '波高_YJ', '波能_log1p')","(20, 20)",-0.09488675727603169,0.11632619059523097,13434.296051999569
"('風速', '氣壓', '波高_YJ', '功率_log1p')","(6, 6)",0.1927033463151906,0.4355185733118617,10737.266965346575
"('風速', '氣壓', '波高_YJ', '功率_log1p')","(12, 12)",0.4546225657014802,0.6908334167560102,7946.304372505799
"('風速', '氣壓', '波高_YJ', '功率_log1p')","(20, 20)",-0.17071356668347226,0.060553726856251266,13851.758042787733
"('風速', '氣壓', '波高_YJ', '尖峰週期_BC')","(6, 6)",0.15860621090690208,0.4560818944190337,10539.880348839388
"('風速', '氣壓', '波高_YJ', '尖峰週期_BC')","(12, 12)",0.3911717185491914,0.6935622707097848,7911.157680292008
"('風速', '氣壓', '波高_YJ', '尖峰週期_BC')","(20, 20)",-0.024517857385311315,0.29604237152704926,11990.634989349968
"('風速', '氣壓', '降雨_YJ', '暴風半徑_YJ')","(6, 6)",0.029162699147889604,-0.0984374981626237,14978.095595087261
"('風速', '氣壓', '降雨_YJ', '暴風半徑_YJ')","(12, 12)",-0.5126595718809557,-0.13377645319670384,15217.126098775942
"('風速', '氣壓', '降雨_YJ', '暴風半徑_YJ')","(20, 20)",0.1042584738332415,0.49633416347557835,10142.386814333418
"('風速', '氣壓', '降雨_YJ', '潮位_BC2')","(6, 6)",0.09456246302551508,0.6056574887656188,8974.406181346252
"('風速', '氣壓', '降雨_YJ', '潮位_BC2')","(12, 12)",-0.08214631103345416,-0.058231784821138,14701.421314070667
"('風速', '氣壓', '降雨_YJ', '潮位_BC2')","(20, 20)",0.10817142905825416,0.5098483325931444,10005.393304484487
"('風速', '氣壓', '降雨_YJ', '波能_log1p')","(6, 6)",0.18433727916444753,0.45704447617154353,10530.549910086856
"('風速', '氣壓', '降雨_YJ', '波能_log1p')","(12, 12)",-0.44167838649702773,-0.6617341891534811,18422.548161663664
"('風速', '氣壓', '降雨_YJ', '波能_log1p')","(20, 20)",0.24437211859044183,0.5283121863032894,9815.134403704842
"('風速', '氣壓', '降雨_YJ', '功率_log1p')","(6, 6)",0.07891528715862439,0.49564625970654896,10149.310656447382
"('風速', '氣壓', '降雨_YJ', '功率_log1p')","(12, 12)",-0.4038463609276606,-0.5169665766799314,17601.79379616717
"('風速', '氣壓', '降雨_YJ', '功率_log1p')","(20, 20)",-0.0972982753588385,0.37599205204735553,11289.22122374603
"('風速', '氣壓', '降雨_YJ', '尖峰週期_BC')","(6, 6)",-0.05440334145271253,0.03589134393915072,14032.398643106044
"('風速', '氣壓', '降雨_YJ', '尖峰週期_BC')","(12, 12)",-0.3329863376556499,-0.15682554561444406,15371.026032775078
"('風速', '氣壓', '降雨_YJ', '尖峰週期_BC')","(20, 20)",-0.001747197905301645,0.44486890627926123,10647.967077241765
"('風速', '氣壓', '暴風半徑_YJ', '潮位_BC2')","(6, 6)",0.20049411115495486,0.0798742139195302,13708.58167193413
"('風速', '氣壓', '暴風半徑_YJ', '潮位_BC2')","(12, 12)",0.2510137975112413,0.6506119258176468,8447.398095077517
"('風速', '氣壓', '暴風半徑_YJ', '潮位_BC2')","(20, 20)",0.41946247657141855,0.5724188581491318,9344.976084449478
"('風速', '氣壓', '暴風半徑_YJ', '波能_log1p')","(6, 6)",0.21712132457111322,0.19722632399361495,12804.58432082269
"('風速', '氣壓', '暴風半徑_YJ', '波能_log1p')","(12, 12)",0.16332446639214493,0.5127290900659516,9975.947738225157
"('風速', '氣壓', '暴風半徑_YJ', '波能_log1p')","(20, 20)",0.10302991905820458,0.36952307142787355,11347.587031950323
"('風速', '氣壓', '暴風半徑_YJ', '功率_log1p')","(6, 6)",0.12110784716452594,-0.21048635563676532,15723.487225923902
"('風速', '氣壓', '暴風半徑_YJ', '功率_log1p')","(12, 12)",0.13907550727868034,0.5280345510300203,9818.022571019797
"('風速', '氣壓', '暴風半徑_YJ', '功率_log1p')","(20, 20)",-0.00959561729799896,0.34846169144484274,11535.565803955993
"('風速', '氣壓', '暴風半徑_YJ', '尖峰週期_BC')","(6, 6)",0.15557275421562688,0.13585013179310657,13285.058065484782
"('風速', '氣壓', '暴風半徑_YJ', '尖峰週期_BC')","(12, 12)",0.17765848423505315,0.7172280220040919,7599.536544851069
"('風速', '氣壓', '暴風半徑_YJ', '尖峰週期_BC')","(20, 20)",0.18326282987992681,0.5677488480464787,9395.870070961226
"('風速', '氣壓', '潮位_BC2', '波能_log1p')","(6, 6)",0.04762074723504095,0.535493175434882,9740.134913082615
"('風速', '氣壓', '潮位_BC2', '波能_log1p')","(12, 12)",-0.557837258394152,-0.056002941566914544,14685.931118112567
"('風速', '氣壓', '潮位_BC2', '波能_log1p')","(20, 20)",0.11901856404162459,0.41410928436659966,10938.990140668497
"('風速', '氣壓', '潮位_BC2', '功率_log1p')","(6, 6)",0.025723777933152836,0.6543010290086011,8402.682742393996
"('風速', '氣壓', '潮位_BC2', '功率_log1p')","(12, 12)",-0.6868772134635526,-0.06437337229115214,14744.020413072272
"('風速', '氣壓', '潮位_BC2', '功率_log1p')","(20, 20)",-0.06301479506868923,0.4716758329948164,10387.69432697698
"('風速', '氣壓', '潮位_BC2', '尖峰週期_BC')","(6, 6)",0.24656498400665106,0.1499096282813993,13176.542633977953
"('風速', '氣壓', '潮位_BC2', '尖峰週期_BC')","(12, 12)",-0.3403099230261104,0.47677240598354664,10337.469537966355
"('風速', '氣壓', '潮位_BC2', '尖峰週期_BC')","(20, 20)",0.0749813616702193,0.5321704680353767,9774.909373765871
"('風速', '氣壓', '波能_log1p', '功率_log1p')","(6, 6)",0.2893809410923822,0.27294868741115896,12185.727281884614
"('風速', '氣壓', '波能_log1p', '功率_log1p')","(12, 12)",0.4970059323697573,0.6867947168231437,7998.037986936667
"('風速', '氣壓', '波能_log1p', '功率_log1p')","(20, 20)",0.037194314229360925,0.24524748871891855,12415.699887688455
"('風速', '氣壓', '波能_log1p', '尖峰週期_BC')","(6, 6)",0.16868011046370612,0.5047741283095126,10057.049448347983
"('風速', '氣壓', '波能_log1p', '尖峰週期_BC')","(12, 12)",0.42703876224947845,0.6661268033995202,8257.711398872536
"('風速', '氣壓', '波能_log1p', '尖峰週期_BC')","(20, 20)",0.09600990248330621,0.3395241251890443,11614.416667449057
"('風速', '氣壓', '功率_log1p', '尖峰週期_BC')","(6, 6)",0.17093343229710023,0.46510695194785545,10452.072166042144
"('風速', '氣壓', '功率_log1p', '尖峰週期_BC')","(12, 12)",0.4134522289019421,0.6180620783478414,8832.127160287318
"('風速', '氣壓', '功率_log1p', '尖峰週期_BC')","(20, 20)",-0.06625373497040554,0.30349396490471403,11927.00399828226
"('風速', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ')","(6, 6)",0.30587678144359887,-0.04131432735087803,14583.435488852532
"('風速', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ')","(12, 12)",-0.2513543815011514,-0.40101298403452756,16915.70111675168
"('風速', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ')","(20, 20)",-0.16490142207376812,-0.2549017654362913,16009.353269202498
"('風速', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ')","(6, 6)",-0.12672630055274592,0.014272868313350173,14188.852634670673
